emp_no,first_name,last_name,from_date,salary,title
49261,Yuuichi,Kalafatis,1990-11-21,59328,Senior Staff
49262,Willard,Fairtlough,1987-02-07,65055,Senior Staff
49279,Jovan,Docker,1985-04-23,40000,Senior Staff
49310,Yechiam,Assaf,1987-12-03,40000,Senior Staff
49342,Xumin,Mungall,1990-01-13,74465,Senior Staff
49343,Moni,Rosch,1991-06-22,84409,Senior Staff
49382,Bikash,Kalefeld,1985-12-17,40000,Senior Staff
49387,Ioana,Michaeli,1998-04-13,40000,Senior Staff
49412,Steen,Litzkow,1992-10-04,68665,Senior Staff
49414,Danae,Steinauer,1989-08-19,67849,Senior Staff
49437,Ramalingam,Anguita,1988-12-27,40000,Senior Staff
49457,Vidya,Speek,1988-04-04,40000,Senior Staff
49462,Insup,DasSarma,1994-01-05,85715,Senior Staff
49465,Chenyi,Schusler,1989-02-15,116448,Senior Staff
49492,Adam,Sanella,1993-02-03,50861,Senior Staff
49560,Adam,McDermid,1997-01-25,40000,Senior Staff
49625,Shem,Greibach,1997-06-25,40000,Senior Staff
49659,Fatemeh,Sudbeck,1991-03-12,48834,Senior Staff
49675,Uri,Tchuente,1991-04-14,80001,Senior Staff
49678,Guoxiang,Mansanne,1993-11-03,43961,Senior Staff
49682,Toshimori,Murtha,1994-05-15,56677,Senior Staff
49745,Vitali,Improta,1989-01-06,55358,Senior Staff
49754,Kish,Crelier,1989-09-09,51484,Senior Staff
49762,Heeju,Uchoa,1990-01-24,78501,Senior Staff
49795,Marsha,Vitiello,1989-08-20,54147,Senior Staff
49806,Barun,Camarinopoulos,1997-02-08,53929,Senior Staff
49811,Toshiki,Kavanagh,1986-03-12,79435,Senior Staff
49829,Behnaam,Ghandeharizadeh,1991-06-20,41518,Senior Staff
49848,Miomir,Geffroy,1989-10-05,68490,Senior Staff
49861,Rosalyn,Zykh,1985-12-13,81990,Senior Staff
49869,Sampalli,Etalle,1992-01-25,40000,Senior Staff
49889,Tremaine,Schach,1993-05-26,50946,Senior Staff
49900,Ramzi,Schonegge,1993-03-07,40000,Senior Staff
49912,Demos,Swiss,1995-01-02,63437,Senior Staff
49930,Girolamo,Conte,1988-10-25,73438,Senior Staff
49975,Geoff,Sudkamp,1991-11-20,86438,Senior Staff
49983,Danil,Lorch,1992-10-26,41294,Senior Staff
50002,Dannz,Gecsel,1986-04-09,83259,Senior Staff
50031,Barun,Thimonier,1997-01-01,62500,Senior Staff
50048,Indrajit,Lindqvist,1993-10-20,43392,Senior Staff
50099,Saniya,Smailagic,1995-10-20,44016,Senior Staff
50126,Terresa,Brendel,1993-01-09,40000,Senior Staff
50139,Genki,Mullainathan,1998-08-26,80301,Senior Staff
50162,Tianruo,Iivonen,1992-11-28,46969,Senior Staff
50163,Arlette,Ruther,1988-01-28,40000,Senior Staff
50182,Unal,Kossowski,1988-09-03,40000,Senior Staff
50207,Feiyu,Huxford,1987-03-23,87965,Senior Staff
50218,Boguslaw,Baer,1986-07-26,60903,Senior Staff
50224,Jahangir,Lakshmanan,1992-12-07,40000,Senior Staff
50255,Perla,Koyama,1991-03-24,51947,Senior Staff
50257,Shigeichiro,Pezzoli,1987-06-15,67150,Senior Staff
50268,Danil,Borovoy,1985-08-21,46856,Senior Staff
50285,Utz,Bernardeschi,1994-05-18,81384,Senior Staff
50318,Remco,Beerel,1988-02-23,40083,Senior Staff
50351,Shahaf,Fordan,1985-02-27,52431,Senior Staff
50356,Guoxiang,Knightly,1988-10-22,76936,Senior Staff
50367,Tsuneo,Assaf,1989-07-12,40000,Senior Staff
50369,Shmuel,Gils,1985-06-05,91209,Senior Staff
50411,Marie,Horswill,1998-05-17,40000,Senior Staff
50414,Alois,Belinskaya,1992-01-25,40000,Senior Staff
50427,Shaunak,Rindone,1989-02-09,40000,Senior Staff
50441,Mahmut,Braunschweig,1991-04-01,46991,Senior Staff
50444,Odysseas,Terwilliger,1987-04-16,55545,Senior Staff
50455,Munir,Anguita,1995-01-25,46161,Senior Staff
50457,Zengping,Schueller,1994-09-11,52900,Senior Staff
50479,Mitsuyuki,Ramsey,1996-07-07,65019,Senior Staff
50494,Thodoros,Warwick,1989-11-09,79625,Senior Staff
50505,Kellyn,Peak,1992-09-01,40000,Senior Staff
50514,Anneli,Gecseg,1991-09-30,59048,Senior Staff
50541,Zhiwei,Lienhardt,1993-09-29,84246,Senior Staff
50547,Mayumi,Baalen,1994-03-31,72602,Senior Staff
50576,Debatosh,Muchinsky,1996-08-28,67552,Senior Staff
50605,Jaihie,Crooks,1989-12-03,40862,Senior Staff
50610,Kazuhira,Nyanchama,1994-11-29,65206,Senior Staff
50619,Miomir,Lakshmanan,1994-09-30,47464,Senior Staff
50636,Kristine,Isaak,1991-03-25,87563,Senior Staff
50675,Vishv,Papsdorf,1995-03-13,52826,Senior Staff
50678,Udaiprakash,Chepyzhov,1986-04-19,71576,Senior Staff
50680,Vasilii,Lienhardt,1993-09-28,58025,Senior Staff
50694,Sadun,Middleton,1992-06-30,83441,Senior Staff
50718,Chikako,Ghandeharizadeh,1997-01-17,64863,Senior Staff
50732,Woody,Greibach,1989-04-15,67266,Senior Staff
50772,Jianhui,Claffy,1992-01-23,40774,Senior Staff
50805,Xumin,Lenart,1989-05-20,79887,Senior Staff
50807,Muneo,Conde,1986-06-09,42635,Senior Staff
50810,Hidekazu,Heemskerk,1990-06-21,74449,Senior Staff
50813,Xiaopeng,Varley,1996-04-24,60782,Senior Staff
50838,Adil,Skogmar,1988-09-05,45211,Senior Staff
50849,Gina,Gewali,1994-10-09,40000,Senior Staff
50858,Jinya,Georg,1996-08-13,56168,Senior Staff
50871,Tooru,Hooghiemstra,1992-04-21,47859,Senior Staff
50883,Kiyotoshi,Gyorkos,1988-06-13,48146,Senior Staff
50891,Guenter,Suermann,1986-07-30,40000,Senior Staff
50893,Tayeb,Garrabrants,1990-02-19,65063,Senior Staff
50895,Stein,Bolsens,1992-07-06,40000,Senior Staff
50906,Djenana,Ibel,1987-10-05,50513,Senior Staff
50927,Stamatina,Teitelbaum,1992-03-08,54407,Senior Staff
50974,Yoshimitsu,Narahara,1988-10-11,48111,Senior Staff
50983,Hironobu,Grandbois,1991-11-12,75039,Senior Staff
51039,Dekang,Penz,1996-12-20,40000,Senior Staff
51064,Sven,Usdin,1992-10-28,80681,Senior Staff
51074,Baoqiu,Kruskal,1996-03-28,61699,Senior Staff
51087,Moti,Mandell,2000-09-21,44884,Senior Staff
51095,Lene,Versino,1998-10-28,58275,Senior Staff
51112,Kendra,Garigliano,1991-11-18,40000,Senior Staff
51148,Lucian,Lubachevsky,1991-12-19,79534,Senior Staff
51165,Kazuyasu,Anily,1987-10-14,40000,Senior Staff
51201,Byong,Suomi,1986-02-26,66354,Senior Staff
51208,Arvin,Walstra,1985-07-13,64921,Senior Staff
51250,Leah,Alpay,1986-01-03,49618,Senior Staff
51294,Tetsushi,Pell,1985-05-14,52607,Senior Staff
51309,Shuzo,Lund,1998-05-15,40000,Senior Staff
51311,Guadalupe,Fujisaki,1993-02-12,56793,Senior Staff
51331,Jackson,Pusterhofer,1988-10-28,61438,Senior Staff
51333,Shichao,Whittlesey,1990-01-29,40020,Senior Staff
51347,Hiroyasu,Randi,1986-10-02,40000,Senior Staff
51351,Pasqua,Perko,1993-03-22,61531,Senior Staff
51381,Sadok,Huhdanpaa,1985-11-16,60074,Senior Staff
51400,KayLiang,Luca,1989-09-04,90813,Senior Staff
51413,Changho,Willoner,1989-04-01,41754,Senior Staff
51414,Mohammed,Improta,1985-08-18,63972,Senior Staff
51418,Frazer,Brender,1992-05-10,58266,Senior Staff
51431,Debaprosad,Merro,1985-11-03,84864,Senior Staff
51456,Pranjal,Androutsos,1995-11-29,44269,Senior Staff
51468,Wojceich,Rossi,1999-12-15,40000,Senior Staff
51471,Moss,Piazza,1990-04-21,47252,Senior Staff
51476,True,Gerlach,1986-10-01,73508,Senior Staff
51480,Lidong,Asmuth,1991-03-19,40000,Senior Staff
51481,Satoru,Wilfing,1990-04-09,75376,Senior Staff
51496,Tsz,Perly,1989-01-24,40000,Senior Staff
51520,Goh,Bierman,1985-02-17,67629,Senior Staff
51521,Chinhyun,Gustavson,1985-07-17,43763,Senior Staff
51529,Alejandro,Kossowski,1989-10-24,44583,Senior Staff
51542,Froduald,Marciano,1995-09-03,85801,Senior Staff
51589,Kwun,Cannata,1989-07-27,40000,Senior Staff
51597,Shuky,Mungall,1986-07-06,46786,Senior Staff
51603,Souichi,Crabtree,1991-08-15,40000,Senior Staff
51616,Rafail,Rassart,1989-05-28,48640,Senior Staff
51637,Halsur,Jenevein,1995-01-11,57523,Senior Staff
51651,Valdiodio,Kaiserswerth,1986-02-02,62005,Senior Staff
51673,Tomofumi,Michaeli,1991-11-02,53457,Senior Staff
51702,Masasuke,Billawala,1995-07-05,40000,Senior Staff
51716,Dannz,Takkinen,1998-10-22,49558,Senior Staff
51742,Nishit,Gulak,1993-02-10,62628,Senior Staff
51791,Marjo,Kroft,1987-07-04,49998,Senior Staff
51838,Akemi,Woycyznski,1998-03-12,40000,Senior Staff
51861,Uri,Biron,1989-11-08,53807,Senior Staff
51910,Rosli,Chenoweth,1988-12-21,53432,Senior Staff
51933,Yuqun,Kandlur,1999-07-09,40000,Senior Staff
51971,Luigi,Fairtlough,1991-11-22,61408,Senior Staff
51995,Zhongwei,Roccetti,1985-03-16,93409,Senior Staff
52008,Sachio,Noriega,1985-10-02,50581,Senior Staff
52021,Neelam,Mapelli,1990-06-25,41039,Senior Staff
52059,Martina,Kuzuoka,1995-02-26,48185,Senior Staff
52066,Xiong,Bojadziev,1987-01-28,54319,Senior Staff
52080,Geoff,Bultermann,1993-09-26,40000,Senior Staff
52113,Feixiong,Hiroyama,1986-10-14,81095,Senior Staff
52142,Armond,Speckmann,1991-02-27,40000,Senior Staff
52172,Chuanyi,Fairtlough,1991-06-06,40000,Senior Staff
52183,Mostafa,Molenaar,1991-09-28,40000,Senior Staff
52198,Emran,Puppe,1997-05-18,62790,Senior Staff
52200,Yoshimitsu,Pearson,1999-01-02,40000,Senior Staff
52211,Murthy,Colorni,1990-10-18,52716,Senior Staff
52219,Radhia,Plessier,1989-06-02,63865,Senior Staff
52228,Heng,Meszaros,1988-06-06,54416,Senior Staff
52229,Abdulah,Vanwelkenhuysen,1990-11-19,40000,Senior Staff
52230,Leah,Stavenow,1999-09-30,59257,Senior Staff
52244,Niranjan,Backhouse,1992-08-09,40000,Senior Staff
52256,Uwe,Viele,1989-05-22,46739,Senior Staff
52261,Shahar,Suermann,1995-08-26,40000,Senior Staff
52271,Nikolaus,Schaft,1986-01-10,71369,Senior Staff
52310,Yongmin,Flexer,1997-11-21,90318,Senior Staff
52315,Hilari,Ozery,1988-08-25,40000,Senior Staff
52336,Bezalel,Pouyioutas,1989-09-29,40000,Senior Staff
52342,Niranjan,Karcich,1988-02-21,73705,Senior Staff
52348,Junsik,Radwan,1989-02-15,65055,Senior Staff
52351,Toney,Keustermans,1991-12-09,40000,Senior Staff
52356,Kazuhira,Swist,1989-10-16,50250,Senior Staff
52368,Tonia,Pelz,1990-07-23,40000,Senior Staff
52373,Mircea,McClurg,1988-10-02,40000,Senior Staff
52397,Huai,Swen,1988-02-28,48283,Senior Staff
52420,Badri,Pramanik,1985-11-04,58185,Senior Staff
52431,Moto,Salinas,1992-02-13,40000,Senior Staff
52448,Naftaly,Driscoll,1994-02-03,40000,Senior Staff
52480,Mart,Schwartzbauer,1996-02-21,69001,Senior Staff
52485,Harngdar,Peng,1989-03-18,40000,Senior Staff
52531,Khosrow,Basart,1989-02-26,43156,Senior Staff
52539,Shigeu,Huttel,1986-09-18,67249,Senior Staff
52540,Shahab,Morrin,1992-03-22,40000,Senior Staff
52541,Heather,Panangaden,1997-12-21,96571,Senior Staff
52579,Hironoby,Auria,1991-03-18,44967,Senior Staff
52593,Shridhar,Lichtman,1994-06-02,68633,Senior Staff
52598,Lobel,Marciano,1994-11-15,40000,Senior Staff
52603,Parto,Riexinger,1991-04-03,40000,Senior Staff
52607,Zsolt,Krohn,1997-03-15,40000,Senior Staff
52629,Adil,Comellas,1992-03-24,40000,Senior Staff
52644,Geoffrey,Picci,1988-04-04,53574,Senior Staff
52668,Moty,Negoita,1992-12-05,40000,Senior Staff
52703,Gian,Sidje,1989-02-10,41787,Senior Staff
52727,Steve,Facello,1988-05-13,49070,Senior Staff
52757,Kayoko,Gimarc,1997-01-03,52970,Senior Staff
52784,Jaideep,Snedden,1999-08-11,58323,Senior Staff
52791,Khatoun,Aamodt,1999-01-27,65549,Senior Staff
52803,Gianluca,Erman,1992-08-23,41767,Senior Staff
52812,Jaber,Fujisawa,1991-12-15,83882,Senior Staff
52813,Goo,Bojadziev,1990-05-13,82399,Senior Staff
52842,Ohad,Murtafg,1985-04-26,40000,Senior Staff
52857,Van,Rabehasaina,1990-01-04,40000,Senior Staff
52869,Gou,Godskesen,1989-08-18,40000,Senior Staff
52916,Paris,Schusler,2000-01-11,63229,Senior Staff
52933,Gurbir,Uludag,1985-09-01,57801,Senior Staff
52951,Hauke,Solares,1991-04-19,67342,Senior Staff
52986,Ugo,Beznosov,1988-11-08,70532,Senior Staff
53004,Hideo,Pelc,1992-03-14,75382,Senior Staff
53012,Yongdong,Muchinsky,1986-10-30,74553,Senior Staff
53014,Xiaoqiu,Lamma,1994-09-27,40000,Senior Staff
53027,Make,Lienhardt,1989-07-17,62933,Senior Staff
53064,Mingsen,Heusch,1991-02-19,54821,Senior Staff
53066,Khosrow,Pulkowski,1990-01-28,84518,Senior Staff
53083,Jinya,Schaap,1985-10-29,54213,Senior Staff
53103,Nechama,Molenkamp,1989-08-09,60801,Senior Staff
53134,Shahid,Fasbender,1985-06-27,77478,Senior Staff
53135,Christophe,Holburn,1995-05-31,40000,Senior Staff
53153,Basant,Terekhov,1993-05-15,46214,Senior Staff
53160,Susumu,Rossi,1991-12-08,40000,Senior Staff
53165,Woody,Feldmann,1987-12-20,40000,Senior Staff
53174,Prodip,Krichel,1991-12-30,40000,Senior Staff
53203,Nectarios,Benner,1991-09-10,54186,Senior Staff
53204,Nirmal,Bernatsky,1992-05-29,55342,Senior Staff
53243,Maren,Schach,1993-07-13,76633,Senior Staff
53259,Francoise,Zirintsis,1986-06-10,45141,Senior Staff
53277,Roded,Coney,1996-02-27,43428,Senior Staff
53282,Shawna,Ulupinar,1992-06-11,73003,Senior Staff
53318,Mohua,Hooghiemstra,1999-12-29,54405,Senior Staff
53376,Yakkov,Bergere,1998-11-30,71187,Senior Staff
53398,Brigham,Munch,1987-07-11,40000,Senior Staff
53412,Dipayan,Rassart,1989-07-07,62301,Senior Staff
53451,Juichirou,Nannarelli,1989-01-15,68294,Senior Staff
53459,Salvador,Berstel,1986-02-05,83238,Senior Staff
53467,Roddy,Serna,1985-12-04,91781,Senior Staff
53495,Xianlong,Werthner,1998-10-07,52122,Senior Staff
53500,Koichi,Narlikar,1999-03-10,74807,Senior Staff
53538,Hirochika,Paciorek,2000-12-27,61541,Senior Staff
53629,Bernd,Azulay,1999-07-09,72027,Senior Staff
53633,Masadi,Heinisuo,1987-08-06,83824,Senior Staff
53642,Navin,Erdi,1986-09-22,61562,Senior Staff
53651,Nathalie,Melichar,1992-03-02,66640,Senior Staff
53660,Anyuan,Stellhorn,1994-06-19,40000,Senior Staff
53661,Kaijung,Wixon,1999-02-02,62691,Senior Staff
53663,Mamdouh,Segond,1988-08-01,103397,Senior Staff
53674,Mong,Babu,1992-04-03,81073,Senior Staff
53679,Aleksandar,Litzkow,1986-02-07,53006,Senior Staff
53751,Teruyuki,Jayawardene,1985-08-22,84481,Senior Staff
53759,Jeong,Antonisse,1990-03-21,70680,Senior Staff
53794,Owen,Denna,1999-11-28,66261,Senior Staff
53822,Mats,McFarlin,1989-11-13,40000,Senior Staff
53835,Francesca,Sherertz,1991-05-12,59682,Senior Staff
53860,Nahid,Masamoto,1994-07-19,89507,Senior Staff
53871,Xudong,Hebert,1987-07-02,64694,Senior Staff
53896,Chinya,Trogemann,1989-07-14,42009,Senior Staff
54008,Bowen,VanScheik,1994-07-09,40000,Senior Staff
54037,Hironobu,Grabner,1988-04-10,60867,Senior Staff
54044,Yuuichi,Muhling,1988-09-14,60313,Senior Staff
54071,Hitofumi,Segond,1995-05-27,53813,Senior Staff
54085,Dharmaraja,Marchesini,1998-03-14,40000,Senior Staff
54090,Jolita,Ozeki,1995-07-23,60743,Senior Staff
54148,Alain,Apsitis,1996-11-23,71856,Senior Staff
54164,Sahrah,Penz,1985-11-23,92968,Senior Staff
54166,Bedir,Puppe,1990-09-13,55396,Senior Staff
54237,Shigehito,Undy,1992-04-18,70557,Senior Staff
54323,Shem,Rajcani,1989-08-10,76167,Senior Staff
54324,Tsutomu,Hutter,1988-02-16,40000,Senior Staff
54327,Susuma,Rosin,1994-01-30,40000,Senior Staff
54340,Yinghua,Rosenbaum,1989-07-31,54111,Senior Staff
54359,Charmane,Melski,1989-12-18,44352,Senior Staff
54406,Hirochika,Stavenow,1996-06-15,78947,Senior Staff
54437,Marjo,Anger,1989-07-16,62642,Senior Staff
54463,Masamitsu,Langford,1991-04-24,82457,Senior Staff
54467,Basant,Giaccio,1991-08-31,57824,Senior Staff
54473,Aiman,Benaini,1987-10-14,40000,Senior Staff
54489,Shahar,Oaver,1993-02-23,44540,Senior Staff
54494,Weiru,Picht,1993-09-07,41830,Senior Staff
54495,Elliott,Kaltofen,1991-03-22,94288,Senior Staff
54550,Rajmohan,Marciano,1985-05-24,59391,Senior Staff
54561,Dipayan,Clemencon,1996-08-21,69394,Senior Staff
54582,Zissis,Rusterholz,1989-06-17,40000,Senior Staff
54607,Berthier,Swist,1994-07-04,78171,Senior Staff
54611,Susanne,Auyong,1997-06-08,44437,Senior Staff
54655,Lenore,Kossowski,1988-02-21,92838,Senior Staff
54670,Duke,Speek,1998-12-23,64837,Senior Staff
54674,Fumino,Kaiserswerth,1986-06-03,76364,Senior Staff
54703,Zhenhua,Swen,1987-07-30,51433,Senior Staff
54746,Ramzi,Liesche,1986-11-18,80072,Senior Staff
54758,Kwun,Butner,2002-05-20,40000,Senior Staff
54788,Prasadram,Tokunaga,1995-11-24,63671,Senior Staff
54799,Somnath,Oehlmann,1994-03-28,47603,Senior Staff
54816,Remzi,Cunliffe,1994-06-17,48416,Senior Staff
54818,Boguslaw,Mawatari,1992-06-09,76664,Senior Staff
54834,Willard,Cyre,1996-07-06,50943,Senior Staff
54837,Jordanka,Melton,1988-08-13,74315,Senior Staff
54896,Apostol,Mersereau,1995-08-27,40000,Senior Staff
54897,Hyuckchul,Katiyar,1993-12-22,70336,Senior Staff
54934,Zhensheng,Jording,1998-07-08,50161,Senior Staff
54989,Masato,Range,1989-02-27,40000,Senior Staff
54994,Chaosheng,Birta,1994-11-04,60932,Senior Staff
54996,Arno,Azumi,1990-05-20,43372,Senior Staff
55000,Tetsurou,Werthner,1991-05-11,40000,Senior Staff
55037,Paris,Hofman,2000-01-06,69445,Senior Staff
55048,Pasqua,Percebois,1986-07-20,61688,Senior Staff
55064,Ziyad,Wroclawski,1996-03-18,76311,Senior Staff
55069,Ewing,Schreiter,1990-05-01,53813,Senior Staff
55084,Hyuncheol,Erev,1992-11-29,73928,Senior Staff
55089,JoAnna,Boreale,1996-01-22,40000,Senior Staff
55123,Randy,Thummel,1986-03-05,40000,Senior Staff
55204,Yuqun,Pagter,1992-07-05,40000,Senior Staff
55205,Phuoc,Peltason,1991-08-08,42035,Senior Staff
55217,Poorav,Pews,1988-03-10,66507,Senior Staff
55228,Keiichiro,Millington,1999-08-27,79484,Senior Staff
55238,Elvia,Maquelin,1991-11-17,40615,Senior Staff
55289,Leah,Erdmenger,1989-06-07,47206,Senior Staff
55323,Hausi,Staelin,1986-12-30,62222,Senior Staff
55328,Temple,Boudaillier,1987-07-21,51399,Senior Staff
55345,Wojceich,Vendrig,1985-07-10,40000,Senior Staff
55353,Takahito,Viele,1998-06-30,83423,Senior Staff
55363,Venkatesan,Comellas,1988-01-20,42374,Senior Staff
55390,Gio,Rosis,1991-08-18,76088,Senior Staff
55409,Sverrir,Borstler,1985-06-03,40000,Senior Staff
55417,Subbu,Eiron,1987-02-15,58197,Senior Staff
55511,Bernt,Marshall,1999-12-19,45647,Senior Staff
55521,Sanjai,Brender,1999-02-15,50409,Senior Staff
55528,Indrajit,Swiler,1996-01-01,51336,Senior Staff
55556,Fusako,Kaiserswerth,2000-06-16,71093,Senior Staff
55610,Moty,Feldhoffer,1997-01-11,74379,Senior Staff
55624,Torsten,Shrader,1999-09-12,55509,Senior Staff
55646,Jiakeng,Schmittgen,1995-08-14,72867,Senior Staff
55653,Aral,Bernardinello,1992-01-14,40000,Senior Staff
55675,Rimli,Molenkamp,1996-10-03,74954,Senior Staff
55701,JoAnne,Dulin,2000-01-04,50227,Senior Staff
55702,Gianluca,Kopetz,1986-09-21,40000,Senior Staff
55718,Jeane,McAffer,1991-02-14,56448,Senior Staff
55728,Zito,Remmers,1988-08-20,40000,Senior Staff
55756,Alair,Warwick,1995-06-11,78624,Senior Staff
55768,Shahid,Chandrasekhar,1997-01-26,80701,Senior Staff
55769,Geoffrey,Coombs,1990-03-07,71836,Senior Staff
55781,Ymte,Lalonde,1995-03-26,40000,Senior Staff
55784,Lijia,Luby,1993-02-19,40000,Senior Staff
55798,Pasqua,Knightly,1987-05-24,63896,Senior Staff
55864,Eldridge,Hutter,1992-09-13,48687,Senior Staff
55867,Piyawadee,Guerreiro,1992-01-20,40000,Senior Staff
55911,Randi,Noriega,1992-05-09,40000,Senior Staff
55929,Moni,Marakhovsky,1988-05-28,68033,Senior Staff
55933,Kristin,Kirkerud,1989-05-20,69722,Senior Staff
55982,Marco,Conde,1987-11-14,40000,Senior Staff
56035,Avishai,Kaiser,1987-05-09,81561,Senior Staff
56038,Herbert,Murthy,1997-05-19,60002,Senior Staff
56039,Greger,Nicolson,1989-11-12,77982,Senior Staff
56049,Felicidad,Waymire,2000-09-23,76782,Senior Staff
56052,Sudhanshu,Markovitch,1992-02-22,62601,Senior Staff
56058,Christoper,Schapire,1986-08-21,54817,Senior Staff
56069,Isamu,Gimbel,1994-02-24,40000,Senior Staff
56081,Charlene,Ravishankar,1997-05-16,40000,Senior Staff
56106,Saeko,Chiola,1986-08-07,57895,Senior Staff
56127,Subbu,Sidje,1996-12-16,61215,Senior Staff
56136,Ramya,Buchter,1993-04-02,108990,Senior Staff
56143,Sakthirel,Bondorf,1986-10-06,69862,Senior Staff
56176,Eldridge,Siksek,1993-12-26,43851,Senior Staff
56188,Mabhin,Eppinger,1992-11-25,52137,Senior Staff
56200,Marsja,Demian,1996-06-10,73410,Senior Staff
56208,Masoud,Segond,1993-10-21,76102,Senior Staff
56217,Gao,Zizka,1990-05-09,59376,Senior Staff
56218,Yuguang,Douceur,1998-04-28,81350,Senior Staff
56227,Shen,Makrucki,1996-07-31,52748,Senior Staff
56242,Rayond,Koshiba,1993-06-10,51253,Senior Staff
56243,Maha,Oxman,1998-07-14,58688,Senior Staff
56262,Dharmaraja,Androutsos,1990-07-15,52809,Senior Staff
56279,Xiaopeng,Ramsay,1994-10-29,58735,Senior Staff
56281,Sanjoy,Brizzi,1986-01-16,40000,Senior Staff
56314,Bowen,Morrey,1986-09-07,48899,Senior Staff
56336,Fai,Sgarro,1987-08-22,60343,Senior Staff
56350,Boguslaw,Ariola,1999-04-06,94476,Senior Staff
56364,Zdislav,Bakhtari,1990-09-27,67809,Senior Staff
56377,Mountaz,Taubenfeld,1999-01-06,78603,Senior Staff
56430,Tesuya,Klassen,1985-11-08,55753,Senior Staff
56488,Tze,Cherinka,1991-03-30,64424,Senior Staff
56529,Xinglin,Baaz,1996-02-10,74624,Senior Staff
56534,Chuanyi,Swen,1990-05-01,40000,Senior Staff
56542,Radhakrishnan,Einsfeld,1995-03-17,74127,Senior Staff
56551,Rimon,Gini,2001-09-05,64873,Senior Staff
56558,Satyanarayana,Ghazalie,1988-08-01,40000,Senior Staff
56567,Prasadram,Cmelik,1995-01-27,66112,Senior Staff
56589,Martial,Goldhammer,1989-04-26,84552,Senior Staff
56602,Mack,Ananiadou,2001-11-16,66931,Senior Staff
56608,Denny,Trachtenberg,1985-07-16,57092,Senior Staff
56637,Kwangho,Birnbaum,1993-03-13,54486,Senior Staff
56655,Martijn,Klassen,1999-11-18,71576,Senior Staff
56657,Kristian,Cichocki,1993-02-25,64936,Senior Staff
56661,Navid,Kornatzky,1990-04-13,57402,Senior Staff
56662,Rosita,Kirkerud,1994-06-19,46256,Senior Staff
56666,Fumiyo,Pavlopoulou,1990-05-11,44456,Senior Staff
56670,Georg,Falck,1989-12-12,40000,Senior Staff
56673,Bokyung,Bahi,1990-04-25,70269,Senior Staff
56678,Murthy,McAffer,1987-03-01,68816,Senior Staff
56680,Remmert,Brender,1992-06-24,40000,Senior Staff
56693,Vesna,Halloran,1989-04-19,75602,Senior Staff
56701,KayLiang,Kobuchi,1985-03-20,55597,Senior Staff
56706,Zita,Rodier,2001-10-05,40000,Senior Staff
56726,Chuanti,Schmiedel,1992-05-13,87032,Senior Staff
56728,Lillian,Marakhovsky,1995-04-19,47598,Senior Staff
56732,Uma,Sudkamp,1987-12-24,40000,Senior Staff
56763,Mahendra,Cangellaris,1990-09-23,78593,Senior Staff
56767,Mark,Trelles,1989-08-12,44464,Senior Staff
56859,Conor,Jansen,1991-02-20,40000,Senior Staff
56862,Ymte,Thimonier,1985-04-02,59713,Senior Staff
56867,Jaques,Luiz,1990-03-01,40000,Senior Staff
56874,Karsten,Laventhal,1994-03-18,40000,Senior Staff
56878,Changho,Domenig,1992-01-31,47834,Senior Staff
56880,Parto,Vendrig,1989-10-08,60200,Senior Staff
56883,Honglan,Busillo,1987-12-03,59504,Senior Staff
56887,Fabrizio,Itschner,1998-06-26,53241,Senior Staff
56890,Zvonko,Rajaraman,1992-07-19,70711,Senior Staff
56929,Duro,Lung,1992-06-11,70217,Senior Staff
56954,Reuven,Peir,1994-02-20,40000,Senior Staff
56956,Dante,Showalter,1992-09-11,40000,Senior Staff
